"Jordan Hill Romano-Celtic Temple",50.6376,-2.4271,12845,true,"Jordan Hill Romano-Celtic Temple"
"Fossa Sanguinis",51.183834,6.717542,12931,true,"""Fossa Sanguinis"" (Kybele-Kultstätte)"
"Zillis",46.630917,9.440684,13048,true,"Zillis"
"Hüttenböschen, Mollis",47.132065,9.097713,13060,true,"Hüttenböschen, Mollis"
"Ursins",46.735397,6.668233,13120,true,"Ursins"
"Tronche-Bélon, Riaz",46.648823,7.063729,13121,true,"Tronche-Bélon, Riaz"
"Mormont",46.657063,6.53801,13122,true,"Mormont"
"Bioggio",46.013638,8.906038,13150,true,"Bioggio"
"Bischofsmatt, Allmendingen, Thun",46.74588,7.5958,13162,true,"Bischofsmatt, Allmendingen, Thun"
"Maienbühl, Riehen",47.594391,7.68094,13164,true,"Maienbühl, Riehen"
"Pfaffenlohweg, Riehen",47.577541,7.641812,13165,true,"Pfaffenlohweg, Riehen"
"Porrentruy",47.429684,7.076824,13170,true,"Porrentruy"
"Salen, Homburg",47.645992,9.001674,13172,true,"Salen, Homburg"
"Chasseron, Bullet",46.85059,6.53817,13173,true,"Chasseron, Bullet"
"Temple du Wolberg",49.659225,5.849268,13228,true,"Temple situé en bordure de la voie reliant Reims à Trêves."
"Schachadorf, Ried",47.995556,14.038056,13349,true,"Schachadorf, Ried"
"Ulrichsberg",46.701893,14.297432,13350,true,"Ulrichsberg"
"Mithraeum Kroisbach",47.741207,16.656509,13380,true,"Mithraeum Kroisbach"
"Hohenstein, Liebenfels",46.746387,14.296944,13381,true,"Hohenstein, Liebenfels"
"Georgenberg, Micheldorf",47.873585,14.138084,13393,true,"Georgenberg, Micheldorf"
"Klaudianon - Serapeum (tempel)",26.81011,33.486492,13425,true,"tempel - 30 BC - AD 300"
"Mons Porphyrites - Tempel (Iseum West)",27.246582,33.298164,13443,true,"Tempel - 30 BC - AD 640"
"Mons Porphyrites - Tempel (Iseum Ost)",27.249918,33.301846,13444,true,"Tempel - 30 BC - AD 640"
"Mons Porphyrites - Tempel (Serapeum)",27.248529,33.301163,13445,true,"Tempel - 30 BC - AD 640"
"Temple of Nemesis at Porolissum",47.1777,23.15358,13563,true,"Temple of Nemesis at Porolissum"
"Temple of Jupiter Optimus at Porolissum",47.181271,23.157358,13564,true,"Temple of Jupiter Optimus at Porolissum"
"Temple of Liber Pater at Porolissum",47.183369,23.154568,13566,true,"Temple of Liber Pater at Porolissum"
"The Great Temple in Ulpia Traiana Sarmizegetusa",45.516304,22.788301,13574,true,"The Great Temple in Ulpia Traiana Sarmizegetusa"
"Temple of Nemesis at Ulpia Traiana Sarmizegetusa",45.516605,22.786631,13575,true,"Temple of Nemesis at Ulpia Traiana Sarmizegetusa"
"Temple of Venus  Baiae",40.816093,14.071485,13916,true,"Temple"
"Temple of Diana - Baiae",40.819092,14.070563,13917,true,"Temple of Diana"
"Mithraeum (Mundelsheim)",49.008961,9.210657,13937,true,"Mithraeum (Mundelsheim)"
"Temple - Caransebeș",45.454334,22.221172,13947,false,"Temple - Caransebeș"
"Mithraeum - Doștat",45.970886,23.840998,14013,false,"Altar dedicated to Invictus Sol, Deus Genitorie"
"Mithraeum - Vințu de Jos",45.994816,23.473213,14014,true,"Mithraeum - Vințu de Jos"
"Mithraeum of Micia",45.912224,22.811937,14015,true,"Mithraeum of Micia"
"Mithraeum of Ad Aquas",45.736656,22.99267,14016,true,"Mithraeum of Ad Aquas"
"Mithraeum of Dierna",44.7243,22.392956,14017,false,"Mithraeum of Dierna"
"Mithraeum - Șard",46.122742,23.529076,14018,false,"Mithraeum - Șard"
"Temple of Silvanus",45.516193,22.787996,14025,true,"Temple of Silvanus"
"Mithaeum of Romula",44.169586,24.399099,14026,true,"Mithaeum of Romula"
"Mithraeum - Slăveni",44.090588,24.522896,14027,true,"Mithraeum - Slăveni"
"Mithraeum of Drobeta",44.625927,22.666224,14028,true,"Mithraeum of Drobeta"
"Temple at Ulpia Traiana Sarmizegetusa",45.517548,22.788231,14034,true,"Temple at Ulpia Traiana Sarmizegetusa"
"Temple of Liber Pater of Ulpia Traiana Sermizegetusa",45.517761,22.787407,14035,true,"Temple of Liber Pater of Ulpia Traiana Sermizegetusa"
"Temple of Liber Pater - Jac",47.17239,23.179028,14040,false,"Temple of Liber Pater - Jac"
"Chalcis ad Libanum, Majdel Anjar",33.712097,35.901745,14193,true,"Chalcis ad Libanum, Majdel Anjar"
"Umgangstempel (Langenau)",48.496727,10.119792,14194,true,"Umgangstempel (Langenau)"
"Mithraeum Arnsburg",50.484314,8.78527,14208,true,"Mithraeum Arnsburg"
"Umgangstempel (Michaelsberg)",49.03854,9.04568,14218,true,"Umgangstempel (Michaelsberg)"
"Bergheiligtum (Gengenbach)",48.407143,8.020556,14246,true,"Bergheiligtum (Gengenbach)"
"Mithräum I (Güglingen)",49.06266,9.00468,14249,true,"Mithräum I (Güglingen)"
"Mitraeum I (Heidelberg)",49.415855,8.679235,14253,true,"Mitraeum I (Heidelberg)"
"Mitraeum II (Heidelberg)",49.413967,8.693815,14254,true,"Mitraeum II (Heidelberg)"
"Tempelanlage (Greinberg)",49.692158,9.241514,14395,true,"Tempelanlage (Greinberg)"
"Gallo-römischer Umgangstempel (Orsingen)",47.84251,8.939867,14441,false,"Gallo-römischer Umgangstempel (Orsingen)"
"Weihebezirk (Osterburken)",49.430134,9.425451,14445,true,"Weihebezirk (Osterburken)"
"Tempelbezirk Sumelocenna",48.478004,8.932575,14452,true,"Tempelbezirk Sumelocenna"
"Tempelbezirk I (Rottweil)",48.154785,8.64558,14458,true,"Tempelbezirk I (Rottweil)"
"Tempelbezirk II (Rottweil)",48.15276,8.645009,14459,true,"Tempelbezirk II (Rottweil)"
"Basilika (Rottweil)",48.156403,8.642885,14460,true,"Basilika (Rottweil)"
"Heiligtum (Schorndorf)",48.814072,9.508077,14465,true,"Heiligtum (Schorndorf)"
"Temple of Alcántara",39.721661,-6.891493,14476,true,"One of the only two Roman temples preserved nearly complete in Spain."
"Merkurheiligtum (Sauhag)",48.673996,9.293082,14482,true,"Merkurheiligtum (Sauhag)"
"Tempel (Unterböbingen)",48.817959,9.92597,14492,true,"Tempel (Unterböbingen)"
"Heiligtum (St. Johann)",48.952354,8.365316,14534,true,"Heiligtum (St. Johann)"
"Temple gallo-romain d'Offemont",47.658772,6.866085,14562,true,"Temple gallo-romain d'Offemont"
"Temple forêt Halatte",49.242058,2.625384,14563,true,"Temple forêt Halatte"
"Temple gallo-romain de Dax",43.709648,-1.052306,14566,true,"Temple gallo-romain de Dax"
"Sanctuaire gallo-romain de Margerides",45.450756,2.426149,14568,true,"Sanctuaire gallo-romain de Margerides"
"Temple de Mercure de la forêt de Tannière",48.131313,6.57349,14571,true,"Sanctuaire gallo-romain de la forêt de Tannière"
"Tour de Grisset",47.896442,1.183712,14574,true,"Tour de Grisset"
"Sanctuaire gallo-romain Donon",48.512527,7.164421,14577,true,"Sanctuaire gallo-romain dédié à Teutatès-Mercure"
"Temple - Cathédrale St Jean",44.123901,4.0761,14586,true,"La cathédrale est édifiée sur l'emplacement d'un temple gallo-romain."
"Fanum - Civaux",46.444412,0.664659,14591,true,"Fanum - Civaux"
"Tempel (Gemmrigheim)",49.013542,9.176175,14596,true,"Tempel (Gemmrigheim)"
"Gresham Temple",51.515823,-0.094554,14694,true,"A small rectangular Roman temple, excavated in 2007."
"Temple at Lydney Park",51.72089,-2.557966,14695,true,"Temple to the Celtic deity Nodens, at Lydney Park"
"Temple on summit of Maiden Castle",50.694893,-2.466946,14697,true,"Temple on summit of Maiden Castle"
"Minerva's shrine, Handbridge",53.184261,-2.889291,14698,true,"A shrine dedicated to Minerva"
"Temple of Hadrian, Ephesus",37.938564,27.341999,14703,true,"Temple of Hadrian, Ephesus"
"Grannum",48.383953,5.48573,14743,true,"Temple dedicated to Apollo Grannus, representing both the Roman god Apollo \r\nand the god of the Gauls Grannus."
"Maryport Temple",54.721737,-3.488338,14761,true,"Maryport Temple, possibly a mithraeum."
"Temple of Mithras (mithraeum)",41.080475,14.252097,14779,true,"Mithraeum at Santa Maria Capua Vetere"
"Tempio di Giove Cumae",40.848991,14.05355,14781,true,"Temple of Jupiter, Cumae"
"Temple of Apollo Cumae",40.848457,14.05351,14782,true,"Temple of Apollo at Cumae"
"Capitolium Cumae",40.848488,14.057007,14783,true,"Temple of Jupiter, Juno and Minerva at Cumae"
"Temple of Augustus, Alexandria Troas",39.75164,26.158363,14791,true,"Temple of Augustus at Alexandria Troas"
"Klaros (Claros, lat. Clarus)",38.004971,27.192982,14872,true,"Klaros, sanctuary of  Apollo Clarius."
"Temple of Artemis (Artemision), Ephesus",37.949749,27.363867,14873,true,"Artemision, Ephesus"
"Temple of Artemis, Magnesia ad Maeandrum",37.853214,27.527275,14874,true,"Temple of Artemis, Magnesia ad Maeandrum"
"Temple on the Kalkarberg",51.728806,6.285232,14930,true,"Sanctuary of the local goddess Vagdavercustis"
"Tempel (Miltenberg)",49.702648,9.236975,14991,true,"Tempel (Miltenberg)"
"Temple of Hercules Victor",41.888763,12.480748,15006,true,"Temple of Hercules Victor"
"Temple of Venus and Roma",41.890812,12.490168,15008,true,"Temple of Venus and Roma"
"Temple of Divus Antoninus Pius and Diva Faustina",41.892105,12.486582,15009,true,"Temple of Antoninus Pius and Faustina"
"Temple of Vesta",41.891792,12.486141,15010,true,"Temple of Vesta"
"Temple of Castor and Pollux",41.891773,12.485755,15011,true,"Temple of Castor and Pollux"
"Temple of Saturn",41.892666,12.484187,15012,true,"Temple of Saturn"
"Temple of Hadrian",41.899944,12.479404,15032,true,"Temple of Hadrian, Rome"
"Temple complex Castelnau-Montratier",44.272472,1.294166,15033,true,"Temple and a series of basins and pools"
"Temple of Apollo Medicus Sosianus",41.892288,12.479697,15038,true,"Temple of Apollo Medicus Sosianus, Rome"
"Temple of Vespasian and Titus",41.892876,12.484081,15042,true,"Temple of Vespasian and Titus, Roman Forum"
"Temple of Divus Romulus",41.891846,12.487166,15044,true,"Temple of Divus Romulus, Rome"
"Temple of Divus Iulius (Temple of Caesar)",41.89209,12.48598,15048,true,"Temple of Divus Iulius, Rome"
"Mitraeum (Ober-Florstadt)",50.325161,8.875741,15079,true,"Mitraeum (Ober-Florstadt)"
"Heiligtum (Heidenpütz)",49.84407,7.072406,15092,true,"Heiligtum (Heidenpütz)"
"Altars, Lavinium",41.656677,12.477711,15103,true,"Altars, Lavinium"
"S. Miguel de Mota",38.64328,-7.44304,15153,true,"S. Miguel de Mota"
"Calanta",38.76722,-8.03341,15154,true,"Santana do Campo, Arraiolos"
"Cabeço de Fráguas",40.419579,-7.22432,15250,true,"Cabeço de Fráguas"
"Santuário da Ns. das Cabeças",40.339989,-7.41788,15251,true,"Santuário da Ns. das Cabeças"
"Sra. do Granja",40.05547,-7.25653,15252,true,"Sra. do Granja"
"Santuário da Sra. do Almortão",39.907059,-7.17339,15253,true,"Santuário da Sra. do Almortão"
"Santuário de S. Pedro de Almuro",38.997742,-7.48622,15254,true,"Santuário de S. Pedro de Almuro"
"Fortuna",38.209648,-1.11363,15389,true,"Los Baños"
"Cerro de los Santos",38.732769,-1.27022,15394,true,"Cerro de los Santos, Montealegre del Castillo"
"Cancho Roano, Zalamea de la Serena",38.701099,-5.68604,15498,true,"Cancho Roano, Zalamea de la Serena"
"Tempel (Barweiler)",50.356865,6.866581,15544,true,"Tempel (Barweiler)"
"Los Cuadriales",38.432659,-6.59005,15552,true,"Los Cuadriales"
"Merkur-Heiligtum (Gangloff)",49.653168,7.706888,15553,true,"Merkur-Heiligtum (Gangloff)"
"Mercuriustempel (Bingen)",49.966831,7.8924,15671,true,"Mercuriustempel (Bingen)"
"Heiligtum (Bitburg)",49.977505,6.526544,15674,true,"Heiligtum (Bitburg)"
"Matronentempel Xanten",51.665062,6.444876,15679,true,"Tempel voor de moedergodinnen"
"Gallo-römische Tempelanlage (Brachtendorf)",50.218475,7.2154,15681,true,"Gallo-römische Tempelanlage (Brachtendorf)"
"Tempel (Heidenkopf)",49.434444,7.288409,15686,true,"Tempel (Heidenkopf)"
"Labraunda",37.419052,27.819523,15710,true,"Labranda was a sacred precinct"
"Santa Eulalia de Bóveda",42.979946,-7.685923,15822,true,"Santa Eulalia de Bóveda, sanctuary dedicated to the goddess Cybele."
"Tempel (Lohrsdorf)",50.552776,7.193636,16281,true,"Tempel (Lohrsdorf)"
"Sanctuaire Drevant",46.694786,2.520366,16293,true,"Sanctuaire Drevant"
"Djemila Septimien Temple",36.320759,5.736403,16307,true,"Djemila Septimien Temple"
"Templo di Apollo - Averno",40.839336,14.082209,16310,true,"Lake Avernus was seen as an entrance to Hades."
"Fanum Bennecourt",49.04372,1.570312,16326,false,"A Gaul sanctuary that lasted through Roman times."
"Mons Seleucus",44.456219,5.748653,16332,true,"Sanctuary Mons Seleucus"
"Temple of Aphrodite, Cnidus",36.688972,27.373268,16333,true,"Once famous for its beautiful statue of Aphrodite"
"Gallo-römisches Quellheiligtum Kasbruch",49.337135,7.213664,16336,true,"Gallo-römisches Quellheiligtum Kasbruch"
"Nymphaeum Gennes",47.337536,-0.232876,16398,true,"Nymphaeum Gennes"
"Jupiter Temple -Baalbek",34.00679,36.203289,16415,true,"Jupiter Temple -Baalbek"
"Venus Temple - Baalbek",34.006077,36.206234,16416,true,"Venus Temple - Baalbek"
"Mithraic Temple of Veterani Cave",44.597221,22.260313,16536,true,"Mithraic Temple of Veterani Cave"
"Nistos",42.981285,0.537025,16568,true,"Mont Sacon, Nistos / Sacoue"
"Saint-Pé-d'Ardet",42.983734,0.669335,16569,true,"Saint-Pé-d'Ardet"
"Saint-Plancard",43.171619,0.576446,16577,true,"Saint-Plancard"
"Roquepertuse",43.532394,5.27003,16598,true,"Roquepertuse"
"Vaugrenier",43.623562,7.128598,16608,true,"Vaugrenier"
"Rognes",43.663326,5.347199,16612,false,"Rognes"
"Temple de Apollo",43.817055,6.088222,16626,true,"Quatre colonnes antiques surmontées d'un entablement"
"Puech Caut, Sainte-Eulalie-de-Cernon",43.970982,3.099904,16632,true,"Puech Caut, Sainte-Eulalie-de-Cernon"
"La Réole",44.586464,-0.029494,16660,true,"La Réole"
"Fanum d'Aron",44.926109,2.440561,16667,true,"Aron, Aurillac"
"Le Combalou, Roquefort-sur-Soulzon",43.974461,2.987631,16700,true,"Le Combalou, Roquefort-sur-Soulzon"
"Tour de Eysses",44.419743,0.721229,16703,true,"Resten van een tempel"
"Châtelet, Saint-Désirat",45.249901,4.79432,16715,true,"Châtelet, Saint-Désirat"
"Temple, Brion",45.282433,-0.838219,16717,true,"Temple, Brion"
"Sanctuaire Rajat, Murol",45.591797,2.948923,16745,true,"Rajat, Murol"
"Temple of Diana",45.688812,5.914636,16758,true,"Temple of Diana"
"Temple de Cybèle, Lyon",45.759602,4.818432,16770,true,"Temple de Cybèle, Lyon"
"Temple of Hera - Paestum",40.419327,15.005457,16774,true,"Temple of Hera - Paestum"
"Temple of Poseidon - Paestum",40.419971,15.005339,16775,true,"Temple of Poseidon - Paestum"
"Temple des Côtes de Clermont",45.806736,3.078307,16776,true,"Temple des Côtes de Clermont"
"Temple de Mercure, Puy de Dôme",45.771854,2.964456,16779,true,"Temple de Mercure, Puy de Dôme"
"Temple Cassinomagus",45.849098,0.767463,16795,true,"Temple Chassenon"
"Puy Lautard",45.929768,1.869932,16805,true,"Puy Lautard"
"Puy-de-Joue, Saint-Goussaud",46.033264,1.569519,16808,true,"Puy-de-Joue, Saint-Goussaud"
"Chez Rigros, Saint-Pardoux",46.07193,1.3012,16814,true,"Chez Rigros, Saint-Pardoux"
"Sanctuaire gallo-romain de Mars Mullo",47.968758,0.166472,16820,true,"Sanctuaire gallo-romain de Mars Mullo"
"Masamas, Saint-Léomer",46.399273,0.972868,16834,true,"Masamas, Saint-Léomer"
"Lac-d'Antre, Villards-d'Héria",46.415447,5.752648,16835,true,"Lac-d'Antre, Villards-d'Héria"
"Sanctuaire Tours Mirandes",46.740105,0.293851,16850,true,"Sanctuaire Tours Mirandes"
"Les Fons Clairins, Uzay-le-Venon",46.813335,2.411545,16855,true,"Les Fons Clairins, Uzay-le-Venon"
"Thaumiers",46.81356,2.639874,16856,true,"Thaumiers"
"Le Bioulet, Pupillin",46.869949,5.7476,16861,true,"Le Bioulet, Pupillin"
"Sanctuaire d'Alléans - Baugy",47.0793,2.749274,16865,true,"Sanctuaire d'Alléans - Baugy"
"La Touratte, Dun-sur-Auron",46.903824,2.548355,16868,true,"La Touratte, Dun-sur-Auron"
"Pied de Bourges, Clion",46.946854,1.225093,16874,true,"Pied de Bourges, Clion"
"Sanctuaires Boncourt-le-Bois",47.139778,5.001985,16892,true,"Sanctuaires Boncourt-le-Bois"
"Fourneaux, Montreuil-Bellay",47.102268,-0.08869,16901,true,"Fourneaux, Montreuil-Bellay"
"Temple, Chênehutte",47.305702,-0.161236,16920,true,"Temple, Chênehutte"
"Villate, Neuvy-sur-Barangeon",47.307056,2.297843,16921,true,"Villate, Neuvy-sur-Barangeon"
"Petit-Mars",47.390633,-1.468336,16928,true,"Petit-Mars"
"Temple antique, Tours",47.3936,0.68807,16930,true,"Temple antique, Tours"
"Sources de la Seine",47.484905,4.719573,16939,true,"Sources de la Seine"
"Temple gallo-romain, Vannes",47.671444,-2.750201,16954,true,"Temple gallo-romain, Vannes"
"Nal, La Vraie-Croix",47.700558,-2.505833,16959,true,"Nal, La Vraie-Croix"
"Moncelon, Briou",47.821045,1.476534,16970,true,"Moncelon, Briou"
"La Tour, Sablé-sur-Sarthe",47.83168,-0.353501,16971,true,"La Tour, Sablé-sur-Sarthe"
"Le Mur, Comblessac",47.845501,-2.099815,16973,true,"Le Mur, Comblessac"
"Craon, Montbouy",47.869492,2.828017,16981,true,"Craon, Montbouy"
"Ruines d'un vieux temple - Membrey",47.5644,5.734408,16983,true,"Ruines d'un vieux temple - Membrey"
"Les Clairs Chênes, Faverolles",47.964176,5.222123,16994,true,"Les Clairs Chênes, Faverolles"
"Plombières-les-Bains",47.965816,6.460263,16995,true,"Plombières-les-Bains"
"Clos du Détour, Pannes",47.996143,2.676318,16996,true,"Clos du Détour, Pannes"
"La Furetière, Entrammes",47.998966,-0.705822,16997,true,"La Furetière, Entrammes"
"Bains-les-Bains",48.001415,6.26457,16999,true,"Bains-les-Bains"
"Bouexière, Bréal-sous-Montfort",48.049622,-1.900603,17005,true,"Bouexière, Bréal-sous-Montfort"
"Trouguer, Cléden-Cap-Sizun",48.058224,-4.705246,17006,true,"Trouguer, Cléden-Cap-Sizun"
"Trogouzel, Douarnenez",48.075298,-4.314423,17009,true,"Trogouzel, Douarnenez"
"Fanum Pithiviers-le-Vieil",48.163734,2.202981,17014,true,"Pithiviers-le-Vieil"
"Juillé",48.244579,0.12194,17022,true,"Juillé"
"Oisseau-Le-Petit",48.346451,0.075101,17025,true,"Oisseau-Le-Petit"
"La Ferme d'Isle, Grisy-sur-Seine",48.433331,3.31667,17029,true,"La Ferme d'Isle, Grisy-sur-Seine"
"Deneuvre",48.441734,6.73517,17030,true,"Deneuvre"
"Asile des Pêcheurs, Taden",48.471024,-2.011823,17032,true,"Asile des Pêcheurs, Taden"
"Les Grèves, La Villeneuve-au-Châtelot",48.549187,3.606701,17036,true,"Les Grèves, La Villeneuve-au-Châtelot"
"Nasium, temple",48.632435,5.386586,17043,true,"Nasium, temple"
"Wasserwald, Haegen",48.713898,7.289902,17048,true,"Wasserwald, Haegen"
"La Butte Ronde, Saint-Forget",48.714252,1.984475,17049,true,"La Butte Ronde, Saint-Forget"
"Arnières-sur-Iton",48.999615,1.110515,17064,true,"Arnières-sur-Iton"
"Les Terres Noires, Épiais-Rhus",49.133663,2.085254,17075,true,"Les Terres Noires, Épiais-Rhus"
"Saint-Aubin-sur-Gaillon",49.148079,1.32437,17077,true,"Saint-Aubin-sur-Gaillon"
"Canetonum",49.173302,0.621389,17079,true,"Berthouville"
"Les Régales, Louviers",49.246918,1.129583,17081,true,"Les Régales, Louviers"
"Mare-du-Puits, Oissel",49.338657,1.049869,17085,true,"Mare-du-Puits, Oissel"
"Les Essarts, Grand-Couronne",49.345848,1.021025,17086,true,"Les Essarts, Grand-Couronne"
"Estrées-Saint-Denis",49.4259,2.644821,17093,true,"Estrées-Saint-Denis"
"Les Muguets, Songeons",49.564636,1.835476,17100,true,"Les Muguets, Songeons"
"Ecâtelet, Saint-Maur",49.624222,1.906107,17107,true,"Ecâtelet, Saint-Maur"
"Le Catillon, Rouvroy-les-Merles",49.656013,2.36636,17111,true,"Le Catillon, Rouvroy-les-Merles"
"Septeuil",48.897812,1.671292,17124,true,"Septeuil"
"Bois Titran, Caix",49.816505,2.646559,17127,true,"Bois Titran, Caix"
"Le Moulin, Fluy",49.854774,2.10009,17136,true,"Le Moulin, Fluy"
"Cartigny",49.904331,3.01797,17148,true,"Cartigny"
"Bracquemont",49.943413,1.123369,17159,true,"Bracquemont"
"Ribemont-sur-Ancre",49.96442,2.55404,17166,true,"Ribemont-sur-Ancre"
"Bailleul",50.033588,1.87157,17178,true,"Bailleul"
"Les Huit Journaux, Beauval",50.132519,2.34789,17188,true,"Les Huit Journaux, Beauval"
"Petit fanum - Cocquerel",50.05582,1.938265,17190,true,"Ensemble d'enclos en de trous de poteaux autour un petit fanum"
"Le Fief du Bac, Proyart",49.887169,2.702727,17191,true,"Fanum"
"Seggauberg,Frauenberg,AT Tempel",46.773994,15.523067,17221,true,"Isis-Noreia Tempels"
"Hemmaberg,AT",46.553059,14.667523,17223,true,"Gottheit Iovenat (oder Iouenat)"
"Episkopi, Tempel,CY - CURIUM",34.672989,32.86364,17252,true,"Tempel des Appolon Hylates"
"Lindos,Tempel,GR - LINDUS",36.091564,28.088745,17270,true,"Tempel"
"Rhodos,Mount Attaviros,Temple,GR",36.209976,27.863789,17276,true,"Zeus Temple"
"Sedir Adası,Tempel,TR - CEDRAE",36.991451,28.207788,17368,true,"Apollon Tempel"
"Zeus Olbios Temple - Diocasearea",36.580582,33.924824,17371,true,"Zeus Olbios Temple"
"Basilica romana di Brescia",45.538204,10.225417,17406,true,"Basilica romana di Brescia"
"Mithräum Xanten",51.659077,6.462894,17413,true,"Mithräum Xanten"
"Niha, Temple of Hadaranus",33.894657,35.962509,17482,true,"Niha, Temple of Hadaranus"
"Shahhat,Apollon Tempel,LT - CYRENIS COL.",32.823521,21.852448,17488,true,"Tempel"
"Santuario di Minerva di Breno",45.954277,10.284884,17499,true,"Sanctuary of Minerva"
"Alexandria,Serapeum,ET",31.182587,29.896938,17583,true,"Serapeum"
"Alexandria,Serapeum,ET",31.182587,29.896938,17583,true,"Serapeum"
"Tempel A Grumentum",40.283569,15.905277,17600,true,"Tempel A Grumentum"
"Tempel B Grumentum",40.283955,15.906185,17601,true,"Tempel B Grumentum"
"Tempel C Grumentum",40.285255,15.906856,17602,true,"Tempel C Grumentum"
"Tempel D Grumentum",40.285954,15.907481,17603,true,"Tempel D Grumentum"
"Frohnleiten,Kugelstein,AT",47.225567,15.336748,17644,true,"Tempel"
"Oratorio di Falaride",37.296696,13.58861,17664,true,"Oratorio di Falaride"
"Temple of Serapis, Emporiae",42.133911,3.121315,17713,true,"Temple of Serapis, Emporiae"
"Forum Temple, Emporiae",42.132835,3.117041,17714,true,"Forum Temple, Emporiae"
"Tempel 'Arcanua' - Buchten",51.040234,5.805695,17723,true,"Mogelijke tempel gewijd aan Arcanua."
"Tempio Demetra, Terraseo",39.20137,8.635581,17725,true,"Tempio Demetra"
"Erechtheion",37.972153,23.726458,17741,true,"Erechtheion"
"Temple of Zeus",37.969067,23.733484,17742,true,"Temple of Zeus"
"Temple of Hephaestus",37.975685,23.721386,17745,true,"Temple of Hephaestus"
"Temple of Apollo, Corinth",37.906101,22.879103,17757,true,"Archaic Temple of Apollo, Corinth"
"Temple E, Corinth",37.904938,22.877851,17758,true,"Temple E, Corinth - Temple of Octavia, the sister of Augustus."
"Temple of Apollo, Delphi",38.482307,22.501371,17767,true,"Temple of Apollo, Delphi"
"Tholos",38.480244,22.507875,17770,true,"Tholos"
"Temple of Asclepios, Epidaurus",37.598606,23.074436,17777,true,"Asclepeion of Epidaurus. Doric Peripteros."
"Temple of Artemis, Epidaurus",37.598034,23.074764,17782,true,"Temple of Artemis, Epidaurus"
"Asclepeion, Messene",37.175476,21.920586,17787,true,"Asclepeion, Messene"
"Metroon, Olympia",37.638779,21.6308,17793,true,"Metroon, Olympia - Greek temple dedicate to the mother godess."
"Temple of Hera, Olympia",37.637962,21.62863,17797,true,"Temple of Hera, Olympia - heraion"
"Heroon, Philippi",41.013329,24.283989,17801,true,"Heroon, Philippi"
"Sanctuary of Demeter, Dion",40.175426,22.493542,17816,true,"Sanctuary of Demeter, Dion"
"Temple of Isis, Dion",40.176235,22.495371,17817,true,"Temple of Isis, Dion"
"Telestèrion Eleusina",38.040867,23.538561,17820,true,"Telestèrion Eleusina"
"Plutonion, Eleusis",38.041515,23.538742,17823,true,"Plutionium, Eleusis"
"Temple of Sabina",38.041248,23.538685,17824,true,"Temple of Sabina"
"Temple of Faustina",38.041393,23.538439,17825,true,"Temple of Faustina"
"Temple of Artemis, Eleusina",38.042187,23.5392,17827,true,"Temple of Artemis, Eleusina"
"Palaimonion",37.915337,22.993256,17828,true,"Palaimonion"
"Perachora, Temple of Hera Akraia",38.028107,22.852371,17841,true,"Heraion of Perachora"
"Temple of August, Caesarea",32.501122,34.891815,17856,true,"Temple of August, Caesarea"
"Mithraeum, Caesarea",32.500134,34.891911,17857,true,"Mithraeum, Caesarea"
"Pool of Bethesda",31.781389,35.235832,17858,true,"Mentioned by St. John. Site of a roman sanctuary."
"Temple of Jupiter, Aelia Capitolina",31.776554,35.235622,17861,true,"Temple of Jupiter, Aelia Capitolina"
"Caesarea Philippi - Panias, Synagogue",33.246437,35.692337,17866,true,"Ancient synagogue at Caesarea Philippi."
"Temple of Augustus, Caesarea Philippi",33.248852,35.694481,17867,true,"Temple of Augustus, Caesarea Philippi"
"Temple of Zeus, Caesarea Philippi - Panias",33.248798,35.694695,17868,true,"Temple of Zeus, Caesarea Philippi"
"Temple of Pan, Caesarea Philippi - Panias",33.248959,35.694523,17872,true,"Cave of Pan, Caesarea Philippi"
"Western Roman Temple, Qasr Naous (Ain Aakrine)",34.289532,35.844234,17875,true,"Western Roman Temple, Qasr Naous"
"Temple of Adonis, Faqra",33.998486,35.80777,17880,true,"Temple of Adonis, Faqra"
"Temple of Atargatis, Faqra",33.997475,35.807808,17881,true,"Temple of Atargatis, Faqra"
"Temple of Mercury, Baalbek",34.002758,36.208603,17889,true,"Temple of Mercury, Baalbek"
"Nymphaeum and temple, Ras al Ain, Baalbek",33.998394,36.217201,17893,true,"Nymphaeum and temple, Ras al Ain, Baalbek"
"Niha, Small Temple",33.89537,35.963173,17895,true,"Niha, Small Temple"
"Temple, Ch'him",33.637844,35.479851,17898,true,"Temple with solar associations"
"Nymphaeum, Gadara",32.657055,35.67804,17901,true,"Nymphaeum, Gadara"
"Nymphaeum, Gerasa",32.280628,35.89212,17905,true,"Nymphaeum, Gerasa"
"Temple of Janus, Ratae Corieltauvorum",52.635139,-1.140819,17909,true,"Temple of Janus, Ratae Corieltauvorum"
"Temple, Himera",37.973946,13.82408,17910,true,"Himera, Temple of Nike - Victory."
"Temple of Juno, Agrigento",37.288719,13.600326,17911,true,"Temple of Juno, Agrigento"
"Temple of Concordia, Agrigento",37.28973,13.592086,17912,true,"Temple of Concordia, Agrigento"
"Temple of Hercules, Agrigento",37.290287,13.58626,17913,true,"Temple of Hercules, Agrigento"
"Temple of Zeus, Agrigento",37.290894,13.584578,17914,true,"Temple of Zeus, Agrigento"
"Capitol, Ostia",41.754478,12.28806,17919,true,"Capitol, Ostia"
